ensembl_gene_id hgnc_symbol hgnc_id chromosome_name start_position end_position gene_biotype
ENSG00000215641 TRIM27 HGNC:9975 CHR_HSCHR6_MHC_QBL_CTG1 28902991 28923978 protein_coding
ENSG00000273633 CDC42EP5 HGNC:17408 CHR_HSCHR19LRC_COX1_CTG3_1 54397172 54405337 protein_coding
ENSG00000274036 KIR3DL1 HGNC:6338 CHR_HSCHR19_4_CTG3_1 54824676 54838980 protein_coding
ENSG00000275501 MUC20 HGNC:23282 CHR_HSCHR3_6_CTG3 195720882 195741123 protein_coding
ENSG00000277607 VSTM1 HGNC:29455 CHR_HSCHR19LRC_PGF2_CTG3_1 54040833 54063953 protein_coding
ENSG00000276935 MBOAT7 HGNC:15505 CHR_HSCHR19LRC_COX1_CTG3_1 54173818 54190312 protein_coding
ENSG00000274616 CNOT3 HGNC:7879 CHR_HSCHR19LRC_PGF1_CTG3_1 54138182 54156191 protein_coding
ENSG00000277390 APOL5 HGNC:14869 CHR_HSCHR22_1_CTG4 35717872 35729483 protein_coding
ENSG00000230780 OR11A1 HGNC:8176 CHR_HSCHR6_MHC_COX_CTG1 29422072 29453643 protein_coding
ENSG00000277564 RBFOX2 HGNC:9906 CHR_HSCHR22_1_CTG4 35744967 35945128 protein_coding
ENSG00000206256 PPT2 HGNC:9326 CHR_HSCHR6_MHC_COX_CTG1 32101899 32112151 protein_coding
ENSG00000227861 SAPCD1 HGNC:13938 CHR_HSCHR6_MHC_APD_CTG1 31829818 31831870 protein_coding
ENSG00000230855 OR2J3 HGNC:8261 CHR_HSCHR6_MHC_MCF_CTG1 29112037 29112810 protein_coding
ENSG00000278742 LRRC37A HGNC:29069 CHR_HSCHR17_1_CTG5 45723122 45768499 protein_coding
ENSG00000227715 HLA-A HGNC:4931 CHR_HSCHR6_MHC_MCF_CTG1 30021043 30024386 protein_coding
ENSG00000227816 TAP1 HGNC:43 CHR_HSCHR6_MHC_APD_CTG1 32884481 32893250 protein_coding
ENSG00000206430 NCR3 HGNC:19077 CHR_HSCHR6_MHC_QBL_CTG1 31579125 31583213 protein_coding
ENSG00000278516 LENG1 HGNC:15502 CHR_HSCHR19LRC_PGF1_CTG3_1 54156107 54160227 protein_coding
ENSG00000276276 ARL17B HGNC:32387 CHR_HSCHR17_2_CTG5 46286670 46408885 protein_coding
ENSG00000239974 EGFL8 HGNC:13944 CHR_HSCHR6_MHC_SSTO_CTG1 32172254 32175953 protein_coding
ENSG00000274110 LAIR1 HGNC:6477 CHR_HSCHR19LRC_PGF1_CTG3_1 54283996 54300924 protein_coding
ENSG00000242386 HLA-DMB HGNC:4935 CHR_HSCHR6_MHC_MCF_CTG1 32968079 32986577 protein_coding
ENSG00000278738 KIR2DL1 HGNC:6329 CHR_HSCHR19LRC_COX1_CTG3_1 54701102 54715618 protein_coding
ENSG00000275621 LRRC37A3 HGNC:32427 CHR_HSCHR17_1_CTG5 46805899 46851260 protein_coding
ENSG00000230332 RNF39 HGNC:18064 CHR_HSCHR6_MHC_MCF_CTG1 30148763 30154384 protein_coding
ENSG00000230293 MSH5 HGNC:7328 CHR_HSCHR6_MHC_DBB_CTG1 31722164 31744857 protein_coding
ENSG00000274935 LILRA1 HGNC:6602 CHR_HSCHR19LRC_COX1_CTG3_1 54525581 54534404 protein_coding
ENSG00000274148 LILRA6 HGNC:15495 CHR_HSCHR19_4_CTG3_1 54237215 54243458 protein_coding
ENSG00000206495 TRIM39 HGNC:10065 CHR_HSCHR6_MHC_QBL_CTG1 30315961 30333218 protein_coding
ENSG00000226898 UBD HGNC:18795 CHR_HSCHR6_MHC_APD_CTG1 29555714 29560028 protein_coding
ENSG00000231314 LTB HGNC:6711 CHR_HSCHR6_MHC_APD_CTG1 31647541 31649508 protein_coding
ENSG00000235692 PFDN6 HGNC:4926 CHR_HSCHR6_MHC_MCF_CTG1 33459645 33468744 protein_coding
ENSG00000276497 APBA1 HGNC:578 CHR_HSCHR9_1_CTG2 69435727 69484339 protein_coding
ENSG00000277956 MAPT HGNC:6893 CHR_HSCHR17_2_CTG5 45906010 46039943 protein_coding
ENSG00000235441 OR10C1 HGNC:8165 CHR_HSCHR6_MHC_SSTO_CTG1 29439782 29441453 protein_coding
ENSG00000226165 HLA-DQB2 HGNC:4945 CHR_HSCHR6_MHC_SSTO_CTG1 32847708 32855144 protein_coding
ENSG00000226127 BTNL2 HGNC:1142 CHR_HSCHR6_MHC_APD_CTG1 32460601 32473766 protein_coding
ENSG00000255419 MSH5-SAPCD1 HGNC:41994 CHR_HSCHR6_MHC_SSTO_CTG1 31748922 31755608 protein_coding
ENSG00000239463 HLA-DMA HGNC:4934 CHR_HSCHR6_MHC_MCF_CTG1 32982065 33004180 protein_coding
ENSG00000276604 TARM1 HGNC:37250 CHR_HSCHR19LRC_COX1_CTG3_1 54069947 54081380 protein_coding
ENSG00000231116 VARS1 HGNC:12651 CHR_HSCHR6_MHC_APD_CTG1 31844536 31862971 protein_coding
ENSG00000278194 SPPL2C HGNC:28902 CHR_HSCHR17_1_CTG5 46250606 46252843 protein_coding
ENSG00000275330 VSTM1 HGNC:29455 CHR_HSCHR19LRC_COX1_CTG3_1 54040833 54063953 protein_coding
ENSG00000282604 CCL4L2 HGNC:24066 CHR_HSCHR17_10_CTG4 36210948 36212918 protein_coding
ENSG00000275748 ARL17B HGNC:32387 CHR_HSCHR17_1_CTG5 45699087 45820912 protein_coding
ENSG00000226437 TRIM39 HGNC:10065 CHR_HSCHR6_MHC_MANN_CTG1 30371111 30388367 protein_coding
ENSG00000277273 CDK7 HGNC:1778 CHR_HSCHR5_2_CTG1_1 69234793 69277413 protein_coding
ENSG00000273850 PPP2R3B HGNC:13417 CHR_HSCHRX_2_CTG3 333240 385935 protein_coding
ENSG00000280563 NXN HGNC:18008 CHR_HSCHR17_2_CTG2 978299 979770 protein_coding
ENSG00000204487 LTB HGNC:6711 CHR_HSCHR6_MHC_COX_CTG1 31567961 31569928 protein_coding
ENSG00000229006 TRIM27 HGNC:9975 CHR_HSCHR6_MHC_SSTO_CTG1 28903869 28924846 protein_coding
ENSG00000274474 YWHAE HGNC:12851 CHR_HSCHR17_2_CTG2 1247054 1303157 protein_coding
ENSG00000229353 TNXB HGNC:11976 CHR_HSCHR6_MHC_QBL_CTG1 31998796 32043729 protein_coding
ENSG00000276583 MUC20 HGNC:23282 CHR_HSCHR3_1_CTG3 195720882 195741123 protein_coding
ENSG00000224264 VARS1 HGNC:12651 CHR_HSCHR6_MHC_MCF_CTG1 31853814 31872249 protein_coding
ENSG00000275861 TBC1D3I HGNC:32709 CHR_HSCHR17_10_CTG4 36355285 36366216 protein_coding
ENSG00000229524 BAG6 HGNC:13919 CHR_HSCHR6_MHC_COX_CTG1 31626429 31640114 protein_coding
ENSG00000278741 ABR HGNC:81 CHR_HSCHR17_2_CTG2 1003519 1192547 protein_coding
ENSG00000278174 NSF HGNC:8016 CHR_HSCHR17_1_CTG5 46886236 47052838 protein_coding
ENSG00000277585 MUC4 HGNC:7514 CHR_HSCHR3_1_CTG3 195746765 195819600 protein_coding
ENSG00000282813 ARMC10 HGNC:21706 CHR_HSCHR7_1_CTG4_4 103086630 103099764 protein_coding
ENSG00000226492 CUTA HGNC:21101 CHR_HSCHR6_MHC_SSTO_CTG1 33556632 33558507 protein_coding
ENSG00000273511 OSCAR HGNC:29960 CHR_HSCHR19LRC_COX1_CTG3_1 54094681 54102740 protein_coding
ENSG00000231321 RXRB HGNC:10478 CHR_HSCHR6_MHC_MANN_CTG1 33347482 33354568 protein_coding
ENSG00000223767 RNF5 HGNC:10068 CHR_HSCHR6_MHC_APD_CTG1 32245363 32247802 protein_coding
ENSG00000274073 TFPT HGNC:13630 CHR_HSCHR19LRC_COX1_CTG3_1 54107066 54115801 protein_coding
ENSG00000277796 CCL3L3 HGNC:30554 CHR_HSCHR17_10_CTG4 36194906 36196795 protein_coding
ENSG00000277796 CCL3L1 HGNC:10628 CHR_HSCHR17_10_CTG4 36194906 36196795 protein_coding
ENSG00000273622 CDC42EP5 HGNC:17408 CHR_HSCHR19LRC_PGF1_CTG3_1 54395351 54403578 protein_coding
ENSG00000275723 NAPEPLD HGNC:21683 CHR_HSCHR7_1_CTG4_4 103099776 103149564 protein_coding
ENSG00000281139 STH HGNC:18839 CHR_HSCHR17_1_CTG5 46098193 46098637 protein_coding
ENSG00000238134 EHMT2 HGNC:14129 CHR_HSCHR6_MHC_MCF_CTG1 31956231 31974166 protein_coding
ENSG00000224979 LSM2 HGNC:13940 CHR_HSCHR6_MHC_APD_CTG1 31864414 31874003 protein_coding
ENSG00000280529 TAF4 HGNC:11537 CHR_HSCHR20_1_CTG2 61950345 62005079 protein_coding
ENSG00000277335 LAIR2 HGNC:6478 CHR_HSCHR19_4_CTG3_1 54505847 54518644 protein_coding
ENSG00000206500 RNF39 HGNC:18064 CHR_HSCHR6_MHC_QBL_CTG1 30059837 30065413 protein_coding
ENSG00000273535 NCR1 HGNC:6731 CHR_HSCHR19LRC_PGF1_CTG3_1 54836140 54846123 protein_coding
ENSG00000278232 LINC02210-CRHR1 HGNC:51483 CHR_HSCHR17_1_CTG5 46261820 46313387 protein_coding
ENSG00000228520 RING1 HGNC:10018 CHR_HSCHR6_MHC_DBB_CTG1 33186401 33190628 protein_coding
ENSG00000278006 CCL18 HGNC:10616 CHR_HSCHR17_10_CTG4 36064280 36072032 protein_coding
ENSG00000206493 HLA-E HGNC:4962 CHR_HSCHR6_MHC_QBL_CTG1 30478970 30483708 protein_coding
ENSG00000282076 KCNQ1 HGNC:6294 CHR_HSCHR11_1_CTG7 2768844 2849088 protein_coding
ENSG00000276776 TC2N HGNC:19859 CHR_HSCHR14_1_CTG1 91783410 91840185 protein_coding
ENSG00000280641 CDH4 HGNC:1763 CHR_HSCHR20_1_CTG2 61894910 61940574 protein_coding
ENSG00000275313 CCL4L2 HGNC:24066 CHR_HSCHR17_10_CTG4 36312669 36314484 protein_coding
ENSG00000276684 RDH13 HGNC:19978 CHR_HSCHR19_4_CTG3_1 55047223 55079406 protein_coding
ENSG00000273562 NAP1L4 HGNC:7640 CHR_HSCHR11_1_CTG7 2943292 2991260 protein_coding
ENSG00000235067 TUBB HGNC:20778 CHR_HSCHR6_MHC_DBB_CTG1 30710458 30715683 protein_coding
ENSG00000229125 OR2H1 HGNC:8252 CHR_HSCHR6_MHC_APD_CTG1 29457248 29464396 protein_coding
ENSG00000275045 GTF2H2 HGNC:4656 CHR_HSCHR5_2_CTG1_1 69559974 69592641 protein_coding
ENSG00000275082 NLRP2 HGNC:22948 CHR_HSCHR19LRC_COX1_CTG3_1 54894315 54930171 protein_coding
ENSG00000226651 CLIC1 HGNC:2062 CHR_HSCHR6_MHC_MANN_CTG1 31770035 31779217 protein_coding
ENSG00000224168 TRIM31 HGNC:16289 CHR_HSCHR6_MHC_SSTO_CTG1 30093294 30103494 protein_coding
ENSG00000235941 HSPA1A HGNC:5232 CHR_HSCHR6_MHC_APD_CTG1 31882493 31884975 protein_coding
ENSG00000278149 RDH13 HGNC:19978 CHR_HSCHR19LRC_COX1_CTG3_1 54973355 54992248 protein_coding
ENSG00000240389 EGFL8 HGNC:13944 CHR_HSCHR6_MHC_APD_CTG1 32231591 32235290 protein_coding
ENSG00000206526 LINC01556 HGNC:21195 CHR_HSCHR6_MHC_QBL_CTG1 28943865 28944525 protein_coding
ENSG00000206522 OR2J3 HGNC:8261 CHR_HSCHR6_MHC_QBL_CTG1 29111883 29112818 protein_coding
ENSG00000206505 HLA-A HGNC:4931 CHR_HSCHR6_MHC_QBL_CTG1 29930625 29999286 protein_coding
ENSG00000278466 MUC2 HGNC:7512 CHR_HSCHR11_3_CTG1 1086525 1116069 protein_coding
ENSG00000228859 LY6G6C HGNC:13936 CHR_HSCHR6_MHC_DBB_CTG1 31700817 31704014 protein_coding
ENSG00000278632 TBC1D3B HGNC:27011 CHR_HSCHR17_10_CTG4 36253723 36264678 protein_coding
ENSG00000243009 RPP21 HGNC:21300 CHR_HSCHR6_MHC_DBB_CTG1 30319559 30337137 protein_coding
ENSG00000274580 FCAR HGNC:3608 CHR_HSCHR19_4_CTG3_1 54882451 54899533 protein_coding
ENSG00000229346 TRIM10 HGNC:10072 CHR_HSCHR6_MHC_SSTO_CTG1 30142335 30151326 protein_coding
ENSG00000278458 KANSL1 HGNC:24565 CHR_HSCHR17_2_CTG5 46041525 46237041 protein_coding
ENSG00000224156 TUBB HGNC:20778 CHR_HSCHR6_MHC_APD_CTG1 30784111 30789336 protein_coding
ENSG00000274359 NDUFA3 HGNC:7686 CHR_HSCHR19LRC_COX1_CTG3_1 54102906 54107026 protein_coding
ENSG00000274338 CATSPERB HGNC:20500 CHR_HSCHR14_1_CTG1 91580696 91784366 protein_coding
ENSG00000277786 NLRP7 HGNC:22947 CHR_HSCHR19LRC_COX1_CTG3_1 54852540 54876536 protein_coding
ENSG00000281385 AP2A2 HGNC:562 CHR_HSCHR11_3_CTG1 940735 1019087 protein_coding
ENSG00000237918 SAPCD1 HGNC:13938 CHR_HSCHR6_MHC_SSTO_CTG1 31753556 31755608 protein_coding
ENSG00000277924 KIR2DL3 HGNC:6331 CHR_HSCHR19LRC_PGF1_CTG3_1 54668491 54683019 protein_coding
ENSG00000274273 ATP9B HGNC:13541 CHR_HSCHR18_2_CTG2_1 79074837 79074964 protein_coding
ENSG00000233566 LINC01556 HGNC:21195 CHR_HSCHR6_MHC_SSTO_CTG1 28944738 28945398 protein_coding
ENSG00000263310 SALL3 HGNC:10527 CHR_HSCHR18_2_CTG2_1 78980275 79002678 protein_coding
ENSG00000282705 NPIPA5 HGNC:41980 CHR_HSCHR16_1_CTG1 15448713 15463457 protein_coding
ENSG00000226000 OR2J2 HGNC:8260 CHR_HSCHR6_MHC_SSTO_CTG1 29174136 29175407 protein_coding
ENSG00000278567 CCL3 HGNC:10627 CHR_HSCHR17_10_CTG4 36088256 36090169 protein_coding
ENSG00000277398 LILRA1 HGNC:6602 CHR_HSCHR19LRC_PGF1_CTG3_1 54524093 54532898 protein_coding
ENSG00000274779 NOMO1 HGNC:30060 CHR_HSCHR16_1_CTG1 15317897 15380303 protein_coding
ENSG00000226171 DHX16 HGNC:2739 CHR_HSCHR6_MHC_SSTO_CTG1 30645335 30665285 protein_coding
ENSG00000206245 TSBP1 HGNC:13922 CHR_HSCHR6_MHC_MANN_CTG1 32332098 32411315 protein_coding
ENSG00000277768 CCL3L3 HGNC:30554 CHR_HSCHR17_10_CTG4 36296480 36298369 protein_coding
ENSG00000277768 CCL3L1 HGNC:10628 CHR_HSCHR17_10_CTG4 36296480 36298369 protein_coding
ENSG00000276559 BAAT HGNC:932 CHR_HSCHR9_1_CTG5 101371093 101381063 protein_coding
ENSG00000274205 MAPK15 HGNC:24667 CHR_HSCHR8_3_CTG7 143703266 143709465 protein_coding
ENSG00000276725 CEP170 HGNC:28920 CHR_HSCHR1_3_CTG32_1 243124428 243255321 protein_coding
ENSG00000276539 PLPPR1 HGNC:25993 CHR_HSCHR9_1_CTG5 101028709 101325135 protein_coding
ENSG00000225589 MDC1 HGNC:21163 CHR_HSCHR6_MHC_DBB_CTG1 30690066 30708147 protein_coding
ENSG00000277943 CCL4 HGNC:10630 CHR_HSCHR17_10_CTG4 36103827 36105621 protein_coding
ENSG00000236672 TSBP1 HGNC:13922 CHR_HSCHR6_MHC_APD_CTG1 32383385 32438560 protein_coding
ENSG00000277221 LRRC37A2 HGNC:32404 CHR_HSCHR17_2_CTG5 46339497 46384852 protein_coding
ENSG00000277626 WNT3 HGNC:12782 CHR_HSCHR17_1_CTG5 47057885 47113984 protein_coding
ENSG00000242092 HLA-DMB HGNC:4935 CHR_HSCHR6_MHC_APD_CTG1 32973881 32992379 protein_coding
ENSG00000278173 NLRP7 HGNC:22947 CHR_HSCHR19LRC_PGF1_CTG3_1 54853492 54877496 protein_coding
ENSG00000273889 FAM83H HGNC:24797 CHR_HSCHR8_3_CTG7 143710940 143720808 protein_coding
ENSG00000276438 PPP2R3B HGNC:13417 CHR_HSCHRX_1_CTG3 336496 389645 protein_coding
ENSG00000277649 TIMM22 HGNC:17317 CHR_HSCHR17_2_CTG2 997117 1003671 protein_coding
ENSG00000224496 TRIM40 HGNC:18736 CHR_HSCHR6_MHC_APD_CTG1 30128631 30141238 protein_coding
ENSG00000278243 GFUS HGNC:12390 CHR_HSCHR8_3_CTG7 143612618 143618048 protein_coding
ENSG00000235960 TRIM15 HGNC:16284 CHR_HSCHR6_MHC_DBB_CTG1 30153514 30163004 protein_coding
ENSG00000206412 GNL1 HGNC:4413 CHR_HSCHR6_MHC_APD_CTG1 30605288 30617469 protein_coding
ENSG00000278605 TSEN34 HGNC:15506 CHR_HSCHR19_4_CTG3_1 54190536 54194332 protein_coding
ENSG00000278062 ZNF251 HGNC:13045 CHR_HSCHR8_2_CTG7 144724139 144759649 protein_coding
ENSG00000226384 GTF2H4 HGNC:4658 CHR_HSCHR6_MHC_DBB_CTG1 30898895 30904817 protein_coding
ENSG00000282318 DLGAP2 HGNC:2906 CHR_HSCHR8_7_CTG1 1627028 1708042 protein_coding
ENSG00000230669 PSMB8 HGNC:9545 CHR_HSCHR6_MHC_APD_CTG1 32879989 32883975 protein_coding
ENSG00000282612 TAS2R20 HGNC:19109 CHR_HSCHR12_3_CTG2 10996484 10997864 protein_coding
ENSG00000275819 LAIR2 HGNC:6478 CHR_HSCHR19LRC_PGF1_CTG3_1 54428232 54441459 protein_coding
ENSG00000274699 TAS2R30 HGNC:19112 CHR_HSCHR12_3_CTG2 11129613 11130572 protein_coding
ENSG00000282673 PRB1 HGNC:9337 CHR_HSCHR12_3_CTG2 11348080 11351848 protein_coding
ENSG00000278220 CLN8 HGNC:2079 CHR_HSCHR8_7_CTG1 1755340 1786132 protein_coding
ENSG00000274587 LILRB3 HGNC:6607 CHR_HSCHR19_4_CTG3_1 54217271 54223706 protein_coding
ENSG00000235307 BRD2 HGNC:1103 CHR_HSCHR6_MHC_SSTO_CTG1 33059372 33122227 protein_coding
ENSG00000273707 CDKN1C HGNC:1786 CHR_HSCHR11_1_CTG7 2883205 2885904 protein_coding
ENSG00000276167 TAS2R50 HGNC:18882 CHR_HSCHR12_3_CTG2 10985900 10986899 protein_coding
ENSG00000278307 TAS2R19 HGNC:19108 CHR_HSCHR12_3_CTG2 11021607 11022608 protein_coding
ENSG00000275624 PRB3 HGNC:9339 CHR_HSCHR12_3_CTG2 11262181 11266062 protein_coding
ENSG00000276114 CCL23 HGNC:10622 CHR_HSCHR17_7_CTG4 36013092 36018001 protein_coding
ENSG00000276130 SLC22A18 HGNC:10964 CHR_HSCHR11_1_CTG7 2899745 2925175 protein_coding
ENSG00000273505 TAS2R42 HGNC:18888 CHR_HSCHR12_3_CTG2 11182250 11183194 protein_coding
ENSG00000273713 TAS2R9 HGNC:14917 CHR_HSCHR12_3_CTG2 10809137 10810168 protein_coding
ENSG00000275300 MCCC2 HGNC:6937 CHR_HSCHR5_2_CTG1_1 70802600 70819771 protein_coding
ENSG00000275679 PRH2 HGNC:9367 CHR_HSCHR12_3_CTG2 10929236 10932341 protein_coding
ENSG00000274495 LENG9 HGNC:16306 CHR_HSCHR19LRC_PGF1_CTG3_1 54392112 54394035 protein_coding
ENSG00000282019 GPI HGNC:4458 CHR_HSCHR19_2_CTG3_1 34359480 34381539 protein_coding
ENSG00000274081 PUF60 HGNC:17042 CHR_HSCHR8_3_CTG7 143803351 143816310 protein_coding
ENSG00000277060 NLRP2 HGNC:22948 CHR_HSCHR19LRC_PGF1_CTG3_1 54894717 54929555 protein_coding
ENSG00000225635 DDAH2 HGNC:2716 CHR_HSCHR6_MHC_MCF_CTG1 31803320 31806899 protein_coding
ENSG00000275199 AKT3 HGNC:393 CHR_HSCHR1_3_CTG32_1 243488233 243855434 protein_coding
ENSG00000274327 TAS2R7 HGNC:14913 CHR_HSCHR12_3_CTG2 10801532 10802627 protein_coding
ENSG00000275760 TBC1D3G HGNC:29860 CHR_HSCHR17_7_CTG4 36324256 36335131 protein_coding
ENSG00000282269 PRR4 HGNC:18020 CHR_HSCHR12_3_CTG2 10845849 11167847 protein_coding
ENSG00000234704 BRD2 HGNC:1103 CHR_HSCHR6_MHC_MANN_CTG1 33122451 33135290 protein_coding
ENSG00000278494 RRN3 HGNC:30346 CHR_HSCHR16_1_CTG1 15002502 15036801 protein_coding
ENSG00000233345 MSH5 HGNC:7328 CHR_HSCHR6_MHC_APD_CTG1 31823611 31830163 protein_coding
ENSG00000274675 GTF2H2C_2 HGNC:35418 CHR_HSCHR5_2_CTG1_1 70182128 70214752 protein_coding
ENSG00000273993 PTPRK HGNC:9674 CHR_HSCHR6_1_CTG8 127968779 128524810 protein_coding
ENSG00000282256 TAS2R31 HGNC:19113 CHR_HSCHR12_3_CTG2 11030686 11031706 protein_coding
ENSG00000277316 TAS2R8 HGNC:14915 CHR_HSCHR12_3_CTG2 10806051 10807293 protein_coding
ENSG00000277254 TAS2R13 HGNC:14919 CHR_HSCHR12_3_CTG2 10907926 10909562 protein_coding
ENSG00000274839 PRB4 HGNC:9340 CHR_HSCHR12_3_CTG2 11303340 11306692 protein_coding
ENSG00000282537 TAS2R43 HGNC:18875 CHR_HSCHR12_3_CTG2 11093151 11094080 protein_coding
ENSG00000277823 PRH1 HGNC:9366 CHR_HSCHR12_3_CTG2 10824960 11167778 protein_coding
ENSG00000275095 CCL16 HGNC:10614 CHR_HSCHR17_7_CTG4 35976525 35981528 protein_coding
ENSG00000232127 PSORS1C2 HGNC:17199 CHR_HSCHR6_MHC_DBB_CTG1 31131271 31133087 protein_coding
ENSG00000277238 TAS2R10 HGNC:14918 CHR_HSCHR12_3_CTG2 10825317 10826358 protein_coding
ENSG00000096171 VARS1 HGNC:12651 CHR_HSCHR6_MHC_DBB_CTG1 31759699 31778134 protein_coding
ENSG00000276541 TAS2R14 HGNC:14920 CHR_HSCHR12_3_CTG2 10937405 11167807 protein_coding
ENSG00000278111 TAS2R46 HGNC:18877 CHR_HSCHR12_3_CTG2 11063523 11064452 protein_coding
ENSG00000278729 KIR3DL3 HGNC:16312 CHR_HSCHR19LRC_PGF1_CTG3_1 54654506 54666521 protein_coding
ENSG00000277594 DDX52 HGNC:20038 CHR_HSCHR17_7_CTG4 37614320 37648026 protein_coding
ENSG00000275962 VSTM1 HGNC:29455 CHR_HSCHR19_4_CTG3_1 54040829 54063953 protein_coding
ENSG00000276111 SDCCAG8 HGNC:10671 CHR_HSCHR1_3_CTG32_1 243256056 243500091 protein_coding
ENSG00000282693 LY6L HGNC:52284 CHR_HSCHR8_4_CTG7 143085735 143088278 protein_coding
ENSG00000274488 LY6H HGNC:6728 CHR_HSCHR8_4_CTG7 143163211 143166008 protein_coding
ENSG00000234487 HLA-F HGNC:4963 CHR_HSCHR6_MHC_MCF_CTG1 29719887 29722948 protein_coding
ENSG00000282735 GARRE1 HGNC:29016 CHR_HSCHR19_2_CTG3_1 34351514 34355586 protein_coding
ENSG00000276042 LILRB4 HGNC:6608 CHR_HSCHR19LRC_PGF1_CTG3_1 54592642 54600251 protein_coding
ENSG00000274636 GLIS2 HGNC:29450 CHR_HSCHR16_3_CTG1 4314761 4339597 protein_coding
ENSG00000172524 TRIM40 HGNC:18736 CHR_HSCHR6_MHC_QBL_CTG1 30125643 30138271 protein_coding
ENSG00000274334 VASN HGNC:18517 CHR_HSCHR16_3_CTG1 4373807 4385487 protein_coding
ENSG00000278760 CORO7-PAM16 HGNC:44424 CHR_HSCHR16_3_CTG1 4340251 4422453 protein_coding
ENSG00000206433 LST1 HGNC:14189 CHR_HSCHR6_MHC_QBL_CTG1 31576352 31579139 protein_coding
ENSG00000235030 IER3 HGNC:5392 CHR_HSCHR6_MHC_SSTO_CTG1 30735460 30736815 protein_coding
ENSG00000223666 FKBPL HGNC:13949 CHR_HSCHR6_MHC_MCF_CTG1 32205134 32206718 protein_coding
ENSG00000234012 MDC1 HGNC:21163 CHR_HSCHR6_MHC_APD_CTG1 30763719 30781800 protein_coding
ENSG00000228581 GNL1 HGNC:4413 CHR_HSCHR6_MHC_MCF_CTG1 30619830 30635627 protein_coding
ENSG00000227794 RPS18 HGNC:10401 CHR_HSCHR6_MHC_SSTO_CTG1 33412156 33415676 protein_coding
ENSG00000278545 MARCHF8 HGNC:23356 CHR_HSCHR10_1_CTG2 45470650 45480390 protein_coding
ENSG00000274829 PARN HGNC:8609 CHR_HSCHR16_1_CTG1 14435701 14632727 protein_coding
ENSG00000275153 TBC1D3K HGNC:51245 CHR_HSCHR17_7_CTG4 37928493 37939442 protein_coding
ENSG00000234195 OR14J1 HGNC:13971 CHR_HSCHR6_MHC_SSTO_CTG1 29307588 29308553 protein_coding
ENSG00000278032 LY6E HGNC:6727 CHR_HSCHR8_4_CTG7 143017982 143023832 protein_coding
ENSG00000235588 AIF1 HGNC:352 CHR_HSCHR6_MHC_SSTO_CTG1 31605935 31607772 protein_coding
ENSG00000227446 OR12D2 HGNC:8178 CHR_HSCHR6_MHC_DBB_CTG1 29396471 29397539 protein_coding
ENSG00000277495 OR13A1 HGNC:14772 CHR_HSCHR10_1_CTG2 45302654 45315608 protein_coding
ENSG00000251394 OR12D3 HGNC:13963 CHR_HSCHR6_MHC_COX_CTG1 29370147 29446668 protein_coding
ENSG00000275565 ALOX5 HGNC:435 CHR_HSCHR10_1_CTG2 45390239 45462182 protein_coding
ENSG00000204490 TNF HGNC:11892 CHR_HSCHR6_MHC_COX_CTG1 31562973 31565742 protein_coding
ENSG00000223367 RPS18 HGNC:10401 CHR_HSCHR6_MHC_DBB_CTG1 33249931 33254431 protein_coding
ENSG00000276187 ERMARD HGNC:21056 CHR_HSCHR6_1_CTG4 169751622 169781584 protein_coding
ENSG00000274684 NMRAL1 HGNC:24987 CHR_HSCHR16_3_CTG1 4463639 4497722 protein_coding
ENSG00000234058 PPP1R11 HGNC:9285 CHR_HSCHR6_MHC_COX_CTG1 30056599 30060223 protein_coding
ENSG00000276053 LAIR1 HGNC:6477 CHR_HSCHR19_4_CTG3_1 54359738 54378912 protein_coding
ENSG00000231002 TRIM26 HGNC:12962 CHR_HSCHR6_MHC_MANN_CTG1 30229518 30258487 protein_coding
ENSG00000275566 KIR3DL2 HGNC:6339 CHR_HSCHR19LRC_PGF1_CTG3_1 54780466 54797223 protein_coding
ENSG00000236693 HLA-DPB1 HGNC:4940 CHR_HSCHR6_MHC_APD_CTG1 33114995 33126260 protein_coding
ENSG00000236399 TRIM40 HGNC:18736 CHR_HSCHR6_MHC_MCF_CTG1 30214604 30227224 protein_coding
ENSG00000277042 LYZL6 HGNC:29614 CHR_HSCHR17_7_CTG4 35934518 35943699 protein_coding
ENSG00000274671 MARVELD2 HGNC:26401 CHR_HSCHR5_2_CTG1_1 69415353 69444141 protein_coding
ENSG00000232839 TRIM39 HGNC:10065 CHR_HSCHR6_MHC_DBB_CTG1 30316726 30333982 protein_coding
ENSG00000227137 OR5V1 HGNC:13972 CHR_HSCHR6_MHC_SSTO_CTG1 29356146 29432443 protein_coding
ENSG00000233180 OR2B3 HGNC:8238 CHR_HSCHR6_MHC_COX_CTG1 29082970 29083976 protein_coding
ENSG00000237495 LY6G5C HGNC:13932 CHR_HSCHR6_MHC_MCF_CTG1 31752963 31760319 protein_coding
ENSG00000228913 UBD HGNC:18795 CHR_HSCHR6_MHC_COX_CTG1 29552212 29556525 protein_coding
ENSG00000232957 HLA-DOA HGNC:4936 CHR_HSCHR6_MHC_SSTO_CTG1 33144838 33150271 protein_coding
ENSG00000277936 MRPL45 HGNC:16651 CHR_HSCHR17_7_CTG4 38097522 38123634 protein_coding
ENSG00000281988 GRK1 HGNC:10013 CHR_HSCHR13_1_CTG5 113731864 113738248 protein_coding
